enrollmentid,personid,calendarid,grade,startdate,enddate,schoolid,calendar_startdate,calendar_enddate,endyear,zip,schoolname,startyear,label,active,final_enddate
131939,90720,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131958,92103,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132168,92569,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132011,93175,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131928,93176,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131970,93177,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132071,93632,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132272,93839,424,08,2020-09-02,2020-09-18,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2020-09-18
132246,94656,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131934,95930,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131937,96539,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131943,96590,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132101,97464,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131961,97744,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131964,98086,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131971,98215,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142652,98347,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132027,98541,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132253,98553,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131993,98609,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131983,98610,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131994,98611,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131992,98855,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131948,98998,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132001,99179,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132191,99248,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
144445,101064,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131947,101225,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132058,102231,424,06,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132239,103117,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132255,103832,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
144690,104586,424,07,2020-10-13,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132086,105486,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132131,106614,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132103,106656,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131956,107638,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132135,107660,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132236,107823,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131959,107824,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132047,109969,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132159,110250,424,07,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132149,110298,424,07,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
134342,111451,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132260,112148,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131926,112460,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132220,112475,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131924,112476,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131925,112477,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131952,112617,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132241,112818,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132237,113975,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132154,116487,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
134346,117735,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131990,119667,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132123,122266,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132084,122277,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131995,122626,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
134345,122636,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132076,122826,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132104,123501,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132093,126047,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
134337,127916,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132214,129360,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132098,129375,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132254,129521,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131980,129597,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
143950,129886,424,06,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131985,129978,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131984,129980,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132012,130177,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132005,130206,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142573,131393,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132142,131531,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132070,131763,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132162,131783,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132029,132510,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132097,132529,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131949,132688,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132235,132744,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132247,132752,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132179,132776,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132196,132788,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132274,132794,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132250,132813,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132269,132814,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132194,132816,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132107,133132,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132190,133506,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132115,133693,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132207,133730,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132102,133737,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132116,133756,424,07,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132183,133762,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131998,134147,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132100,134422,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132185,134425,424,07,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132186,134952,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131996,134963,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132188,135054,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131927,135070,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131955,135074,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131931,135557,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132259,135573,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132089,135603,424,06,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132178,136198,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132040,136426,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132140,136600,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132244,136618,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132219,136630,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132045,136694,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132066,136714,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132119,136756,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132167,136761,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132079,136764,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132184,136775,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132127,137069,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132094,137079,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132189,137087,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132019,137174,424,06,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132206,137183,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132035,137279,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142645,139942,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142192,140069,424,06,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131950,140658,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131957,140994,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131918,142104,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132117,142712,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
144250,144586,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131919,147919,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142653,148530,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131972,148606,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131921,148609,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
131976,148755,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
134341,149209,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142195,151510,424,06,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142532,152243,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142540,152276,424,08,2020-09-02,2021-02-05,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-02-05
142554,152321,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142555,152354,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142569,152394,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142572,152412,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142927,152462,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142684,152722,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142691,152752,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
142964,153384,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
143949,156104,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
144189,157052,424,05,2020-09-01,2020-09-16,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2020-09-16
144190,157054,424,06,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
144192,157057,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
144193,157059,424,07,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
144194,157061,424,08,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
144195,157063,424,08,2020-09-01,2021-01-21,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-01-21
144318,157340,424,06,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
144702,158287,424,07,2020-10-13,,65,2020-09-01,2021-06-25,2021,11207,bb,2020,20-21,1,2021-06-25
132548,51594,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132450,59505,425,03,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132346,62586,425,02,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132556,69463,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132451,70933,425,03,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132539,70943,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132591,72006,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132413,73348,425,02,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132524,74557,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132649,77077,425,01,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132640,79977,425,01,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132513,84489,425,04,2020-09-02,2021-06-25,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132512,84493,425,04,2020-09-02,2021-06-25,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
142546,84922,425,02,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132489,85479,425,03,2020-09-02,2021-06-25,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132613,85493,425,01,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132533,85497,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132462,85819,425,03,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132391,86740,425,02,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132473,86848,425,03,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132578,87460,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132525,87496,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132657,87579,425,01,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132600,87662,425,01,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132662,87807,425,01,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132574,87863,425,04,2020-09-02,2020-09-16,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2020-09-16
132573,87866,425,04,2020-09-02,2020-09-16,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2020-09-16
132593,87989,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132516,95528,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132517,97433,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132430,97436,425,03,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132519,97438,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132520,97441,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132521,97444,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132433,97447,425,03,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132438,98050,425,03,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132522,98051,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132528,98066,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132529,98068,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132536,98159,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132531,98169,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132538,98185,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132540,98231,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132532,98255,425,04,2020-09-02,2021-06-25,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132534,98269,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132546,98278,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132379,98282,425,02,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132550,98323,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132553,98328,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132554,98344,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132557,98434,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132559,98461,425,04,2020-09-02,2021-06-25,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132397,98465,425,02,2020-09-02,2021-06-25,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132560,98482,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132398,98487,425,02,2020-09-02,2021-06-25,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132563,98562,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132401,98570,425,02,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132566,98626,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132569,98633,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132543,98726,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132571,98735,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132577,98753,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132579,98839,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132580,98871,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132588,98872,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132589,98883,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132572,98919,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132551,98929,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132575,99049,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132411,99056,425,02,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132541,99195,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132584,99256,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132523,99300,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
142627,99618,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132506,99634,425,03,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
132567,99647,425,04,2020-09-02,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
142443,101410,425,KG,2020-09-01,,60,2020-09-01,2021-06-25,2021,11208,bc,2020,20-21,1,2021-06-25
